Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00    121.61     0.00       50     0.00     0.00  erf2_ (ggm03.f:597)
  0.00    121.61     0.00       47     0.00     0.00  jpncode_ (a-wtext.f:3)
  0.00    121.61     0.00       47     0.00     0.00  jpnprep_ (a-wtext.f:62)
  0.00    121.61     0.00       44     0.00     0.00  namchg_ (ggs00.f:3442)
  0.00    121.61     0.00       40     0.00     0.00  alphb_ (a-wtext.f:3004)
  0.00    121.61     0.00       37     0.00     0.00  snum_ (utl03.f:731)
  0.00    121.61     0.00       32     0.00     0.00  para_ (a-main1.f:38)
  0.00    121.61     0.00       31     0.00     0.00  inqire_ (ggm03.f:109)
  0.00    121.61     0.00       30     0.00     0.00  __ngsdatamod_MOD_bindeg (ngsdatamod.f:10253)
  0.00    121.61     0.00       30     0.00     0.00  __ngsdatamod_MOD_weitn (ngsdatamod.f:10214)
  0.00    121.61     0.00       30     0.00     0.00  leng_ (ggm03.f:136)
  0.00    121.61     0.00       26     0.00     0.00  atitle_ (a-main1.f:10660)
  0.00    121.61     0.00       26     0.00     0.00  plot_ (egs5.f:12819)
  0.00    121.61     0.00       21     0.00     0.00  __ggbankmod_MOD_init_ggbank (ggbankmod.f:25)
  0.00    121.61     0.00       21     0.00     0.00  resetitrminmax_ (itrminmax.f:52)
  0.00    121.61     0.00       20     0.00     0.00  advijk_ (randmc.f:186)
  0.00    121.61     0.00       20     0.00     0.00  advijk_xorshift64_ (randmc.f:297)
  0.00    121.61     0.00       20     0.00     0.00  fastdw_ (ggm03.f:549)
  0.00    121.61     0.00       20     0.00     0.00  ionts_setup_ (kurbuc.f:3)
  0.00    121.61     0.00       20     0.00     0.00  sors_ (sors.f:3)
  0.00    121.61     0.00       20     0.00     0.00  xyrmax_ (a-main1.f:10795)
  0.00    121.61     0.00       20     0.00     0.00  xytic_ (a-main1.f:10912)
  0.00    121.61     0.00       16     0.00     0.00  egs5spline_ (egs5.f:14027)
  0.00    121.61     0.00       16     0.00     0.00  ftdfn_ (a-main1.f:19060)
  0.00    121.61     0.00       12     0.00     0.00  dcom2_ (a-utl00.f:808)
  0.00    121.61     0.00       12     0.00     0.01  pwlf1_ (egs5.f:13026)
  0.00    121.61     0.00       12     0.00     0.00  tapefl_ (ggm02.f:6688)
  0.00    121.61     0.00       11     0.00     0.00  echmty_ (tallsm3.f:14612)
  0.00    121.61     0.00       11     0.00     0.00  readm_ (utl03.f:384)
  0.00    121.61     0.00       10     0.00     0.00  calc_prob_stdev_ (statistic.f:444)
  0.00    121.61     0.00       10     0.00     0.00  fastdr_ (ggm03.f:520)
  0.00    121.61     0.00       10     0.00     0.00  redxst_ (ggm02.f:2710)
  0.00    121.61     0.00       10     0.00     0.00  tregion3_ (tallsm1.f:6212)
  0.00    121.61     0.00       10     0.00     0.00  wftat_ (a-main1.f:20539)
  0.00    121.61     0.00        9     0.00     0.00  dnen1_ (a-utl00.f:612)
  0.00    121.61     0.00        8     0.00     0.00  gomsort_ (ggs03.f:863)
  0.00    121.61     0.00        8     0.00     0.00  ppline_ (talls05.f:22282)
  0.00    121.61     0.00        8     0.00     0.00  zfoi_ (range.f:1367)
  0.00    121.61     0.00        7     0.00     0.00  date_a_time_ (mdp-uni90.f:82)
  0.00    121.61     0.00        7     0.00     0.00  echprt_ (tallsm3.f:14348)
  0.00    121.61     0.00        6     0.00     0.00  adscpr_ (egs5.f:8198)
  0.00    121.61     0.00        6     0.00     0.00  close_file_ (bitmap_util.f:200)
  0.00    121.61     0.00        6     0.00     0.00  expung_ (ggm02.f:2945)
  0.00    121.61     0.00        6     0.00     0.00  readnc_ (read02.f:22467)
  0.00    121.61     0.00        6     0.00     0.00  sufchk_ (ggs01.f:3939)
  0.00    121.61     0.00        6     0.00     0.00  tmpneu_ (ggm02.f:6612)
  0.00    121.61     0.00        6     0.00     0.00  zmult_ (a-main1.f:8541)
  0.00    121.61     0.00        6     0.00     0.00  ztbl_ (egs5.f:13947)
  0.00    121.61     0.00        5     0.00     0.00  depstech_ (tallsm3.f:3238)
  0.00    121.61     0.00        5     0.00     0.00  kfft_ (utl02.f:216)
  0.00    121.61     0.00        4     0.00     0.00  commt0_ (a-main1.f:22688)
  0.00    121.61     0.00        4     0.00     0.00  cput_a_ (mdp-uni90.f:38)
  0.00    121.61     0.00        4     0.00     0.00  dcols_ (a-utl00.f:924)
  0.00    121.61     0.00        4     0.00     0.00  echrg2_ (tallsm3.f:15322)
  0.00    121.61     0.00        4     0.00     0.00  echrg_ (tallsm3.f:15107)
  0.00    121.61     0.00        4     0.00     0.00  getmsh_ (tallsm1.f:10596)
  0.00    121.61     0.00        4     0.00     0.00  htwo_ (a-main1.f:2088)
  0.00    121.61     0.00        4     0.00     0.00  prehtwo_ (a-main1.f:1898)
  0.00    121.61     0.00        4     0.00     0.00  prestart_ (restart.f:3)
  0.00    121.61     0.00        4     0.00     0.00  rdpname_ (tallsm1.f:3695)
  0.00    121.61     0.00        4     0.00     0.00  setcv_ (a-func.f:3474)
  0.00    121.61     0.00        4     0.00     0.00  tregvl_ (tallsm1.f:4608)
  0.00    121.61     0.00        4     0.00     0.00  wcmt_ (a-main1.f:3773)
  0.00    121.61     0.00        4     0.00     0.00  wfrmg_ (a-main1.f:20298)
  0.00    121.61     0.00        4     0.00     0.00  wline01_ (a-line.f:387)
  0.00    121.61     0.00        3     0.00     0.00  __partmod_MOD_allocate_part_temp (partmod.f:29)
  0.00    121.61     0.00        3     0.00     0.07  a_angel_ (a-angel.f:3)
  0.00    121.61     0.00        3     0.00     0.07  a_main0_ (a-main0.f:3)
  0.00    121.61     0.00        3     0.00     0.00  closef_ (a-utl00.f:53)
  0.00    121.61     0.00        3     0.00     0.00  inpdat_ (a-main1.f:25493)
  0.00    121.61     0.00        3     0.00     0.00  summary_param_resfile_ (tallsm2.f:41028)
  0.00    121.61     0.00        3     0.00     0.00  writehd_ (a-main1.f:13155)
  0.00    121.61     0.00        3     0.00     0.00  wtpname_ (tallsm3.f:14231)
  0.00    121.61     0.00        2     0.00     0.00  __lafdatamod_MOD_init_laf (lafdatamod.f:9)
  0.00    121.61     0.00        2     0.00     0.00  anset_ (tallsm1.f:11497)
  0.00    121.61     0.00        2     0.00     0.00  celsuf_ (ggs01.f:4601)
  0.00    121.61     0.00        2     0.00     0.00  char_int_ (dedx_file.f:615)
  0.00    121.61     0.00        2     0.00     0.00  chkcdf_ (ggs00.f:2694)
  0.00    121.61     0.00        2     0.00     0.00  cts_input_ (kurbuc.f:59)
  0.00    121.61     0.00        2     0.00     0.00  dcsstor_ (egs5.f:6279)
  0.00    121.61     0.00        2     0.00     0.00  differ_ (egs5.f:9466)
  0.00    121.61     0.00        2     0.00     0.00  ebind_ (egs5.f:9544)
  0.00    121.61     0.00        2     0.00     0.00  echrg3_ (tallsm3.f:15602)
  0.00    121.61     0.00        2     0.00     0.42  esteplim_ (egs5.f:7023)
  0.00    121.61     0.00        2     0.00     0.00  getmedname_ (egs5init.f:917)
  0.00    121.61     0.00        2     0.00     0.00  hone2_ (a-hsect.f:2004)
  0.00    121.61     0.00        2     0.00     0.00  hone_ (a-hsect.f:3)
  0.00    121.61     0.00        2     0.00     0.00  inigrd_ (egs5.f:7783)
  0.00    121.61     0.00        2     0.00     0.00  lay_ (egs5.f:10204)
  0.00    121.61     0.00        2     0.00     0.00  lgline_ (a-main1.f:8190)
  0.00    121.61     0.00        2     0.00     0.00  mbody2_ (ggs01.f:3292)
  0.00    121.61     0.00        2     0.00     0.00  mix_ (egs5.f:10410)
  0.00    121.61     0.00        2     0.00     0.00  preline_ (a-line.f:262)
  0.00    121.61     0.00        2     0.00     0.00  pts_input_ (kurbuc.f:31)
  0.00    121.61     0.00        2     0.00     0.00  rdscpr_ (egs5.f:13222)
  0.00    121.61     0.00        2     0.00     0.00  sect_a_ (mdp-uni90.f:3)
  0.00    121.61     0.00        2     0.00     0.00  seqlin_ (a-main1.f:20142)
  0.00    121.61     0.00        2     0.00     0.00  spinit_ (egs5.f:13296)
  0.00    121.61     0.00        2     0.00     0.00  tdeposit_ (tallsm2.f:9615)
  0.00    121.61     0.00        2     0.00     0.00  timex_ (utl01.f:86)
  0.00    121.61     0.00        2     0.00     0.00  tregion2_ (tallsm1.f:5547)
  0.00    121.61     0.00        2     0.00     0.00  tregion4_ (tallsm1.f:6642)
  0.00    121.61     0.00        2     0.00     0.00  tstaech_ (tallsm3.f:9460)
  0.00    121.61     0.00        2     0.00     0.00  whone_ (a-line.f:3)
  0.00    121.61     0.00        2     0.00     0.00  wlgnd_ (a-main1.f:22315)
  0.00    121.61     0.00        2     0.00     0.00  wtscpr_ (egs5.f:13894)
  0.00    121.61     0.00        1     0.00   121.47  MAIN__ (main.f:2)
  0.00    121.61     0.00        1     0.00     0.00  __dedx_file_MOD_dedx_file_allocate (dedx_file.f:34)
  0.00    121.61     0.00        1     0.00     0.00  __dedx_file_MOD_dedx_file_deallocate (dedx_file.f:53)
  0.00    121.61     0.00        1     0.00     0.00  __egs5_bcomp_mod_MOD_allocate_egs5_bcomp (egs5mod.f:4603)
  0.00    121.61     0.00        1     0.00     0.00  __egs5_bcomp_mod_MOD_deallocate_egs5_bcomp (egs5mod.f:4637)
  0.00    121.61     0.00        1     0.00     0.00  __egs5_brempr_mod_MOD_allocate_egs5_brempr (egs5mod.f:108)
  0.00    121.61     0.00        1     0.00     0.00  __egs5_brempr_mod_MOD_deallocate_egs5_brempr (egs5mod.f:131)
  0.00    121.61     0.00        1     0.00     0.00  __egs5_edge_mod_MOD_allocate_egs5_edge (egs5mod.f:4171)
  0.00    121.61     0.00        1     0.00     0.00  __egs5_edge_mod_MOD_deallocate_egs5_edge (egs5mod.f:4200)
  0.00    121.61     0.00        1     0.00     0.00  __egs5_eiicom_mod_MOD_allocate_egs5_eiicom (egs5mod.f:4285)
  0.00    121.61     0.00        1     0.00     0.00  __egs5_eiicom_mod_MOD_deallocate_egs5_eiicom (egs5mod.f:4310)
  0.00    121.61     0.00        1     0.00     0.00  __egs5_elecin_mod_MOD_allocate_egs5_elecin (egs5mod.f:4434)
  0.00    121.61     0.00        1     0.00     0.00  __egs5_elecin_mod_MOD_deallocate_egs5_elecin (egs5mod.f:4474)
  0.00    121.61     0.00        1     0.00     0.00  __egs5_media_mod_MOD_allocate_egs5_media (egs5mod.f:4732)
  0.00    121.61     0.00        1     0.00     0.00  __egs5_media_mod_MOD_deallocate_egs5_media (egs5mod.f:4767)
  0.00    121.61     0.00        1     0.00     0.00  __egs5_ms_mod_MOD_allocate_egs5_ms (egs5mod.f:4530)
  0.00    121.61     0.00        1     0.00     0.00  __egs5_ms_mod_MOD_deallocate_egs5_ms (egs5mod.f:4560)
  0.00    121.61     0.00        1     0.00     0.00  __egs5_mscon_mod_MOD_allocate_egs5_mscon (egs5mod.f:4850)
  0.00    121.61     0.00        1     0.00     0.00  __egs5_mscon_mod_MOD_deallocate_egs5_mscon (egs5mod.f:4872)
  0.00    121.61     0.00        1     0.00     0.00  __egs5_photin_mod_MOD_allocate_egs5_photin (egs5mod.f:5086)
  0.00    121.61     0.00        1     0.00     0.00  __egs5_photin_mod_MOD_deallocate_egs5_photin (egs5mod.f:5114)
  0.00    121.61     0.00        1     0.00     0.00  __egs5_scpw_mod_MOD_allocate_egs5_scpw (egs5mod.f:5185)
  0.00    121.61     0.00        1     0.00     0.00  __egs5_scpw_mod_MOD_deallocate_egs5_scpw (egs5mod.f:5212)
  0.00    121.61     0.00        1     0.00     0.00  __egs5_thresh_mod_MOD_allocate_egs5_thresh (egs5mod.f:5279)
  0.00    121.61     0.00        1     0.00     0.00  __egs5_thresh_mod_MOD_deallocate_egs5_thresh (egs5mod.f:5296)
  0.00    121.61     0.00        1     0.00     0.00  __eledatamod_MOD_allocate_frac_ichem (elemdatamod.f:446)
  0.00    121.61     0.00        1     0.00     0.00  __eledatamod_MOD_ion_potential_table (elemdatamod.f:470)
  0.00    121.61     0.00        1     0.00     0.00  __eledatamod_MOD_set_atomic_relaxation_table (elemdatamod.f:517)
  0.00    121.61     0.00        1     0.00     0.00  __eventtalmod_MOD_allocate_eventtal (eventtalmod.f:32)
  0.00    121.61     0.00        1     0.00     0.00  __eventtalmod_MOD_allocate_eventtal_itr (eventtalmod.f:565)
  0.00    121.61     0.00        1     0.00     0.00  __eventtalmod_MOD_deallocate_eventtal (eventtalmod.f:860)
  0.00    121.61     0.00        1     0.00     0.00  __eventtalmod_MOD_deallocate_eventtal_itr (eventtalmod.f:867)
  0.00    121.61     0.00        1     0.00     0.00  __ggbankmod_MOD_allocate_ggbank (ggbankmod.f:11)
  0.00    121.61     0.00        1     0.00     0.00  __ggbankmod_MOD_deallocate_ggbank (ggbankmod.f:18)
  0.00    121.61     0.00        1     0.00     0.00  __ggmarraymod_MOD_allocate_ggmarray (ggmarraymod.f:52)
  0.00    121.61     0.00        1     0.00     0.00  __ggmarraymod_MOD_allocate_ixs (ggmarraymod.f:110)
  0.00    121.61     0.00        1     0.00     0.00  __ggmbankmod_MOD_allocate_ggmbank (ggmbankmod.f:17)
  0.00    121.61     0.00        1     0.00     0.00  __ggmbankmod_MOD_deallocate_ggmbank (ggmbankmod.f:24)
  0.00    121.61     0.00        1     0.00     0.00  __ggmbankmod_MOD_init_ggmbank (ggmbankmod.f:30)
  0.00    121.61     0.00        1     0.00     0.00  __lafdatamod_MOD_deallocate_laf (lafdatamod.f:36)
  0.00    121.61     0.00        1     0.00     0.00  __levdenmod_MOD_sstbl (levdenmod.f:831)
  0.00    121.61     0.00        1     0.00     0.00  __membankmod_MOD_allocate_membank (membankmod.f:65)
  0.00    121.61     0.00        1     0.00     0.00  __membankmod_MOD_deallocate_membank (membankmod.f:133)
  0.00    121.61     0.00        1     0.00     0.00  __mmbankmod_MOD_allocate_mmbank (mmbankmod.f:68)
  0.00    121.61     0.00        1     0.00     0.00  __mmbankmod_MOD_deallocate_mmbank (mmbankmod.f:126)
  0.00    121.61     0.00        1     0.00     0.00  __mod_counter_MOD_allocate_evts (mod_counter.f:32)
  0.00    121.61     0.00        1     0.00     0.00  __mod_counter_MOD_deallocate_evts (mod_counter.f:50)
  0.00    121.61     0.00        1     0.00     0.00  __mod_counter_MOD_init_evts (mod_counter.f:62)
  0.00    121.61     0.00        1     0.00     0.00  __ngsdatamod_MOD_fstbl (ngsdatamod.f:10118)
  0.00    121.61     0.00        1     0.00     0.00  __ngsdatamod_MOD_gstbl (ngsdatamod.f:10057)
  0.00    121.61     0.00        1     0.00     0.00  __partmod_MOD_allocate_part (partmod.f:89)
  0.00    121.61     0.00        1     0.00     0.00  __partmod_MOD_deallocate_part (partmod.f:145)
  0.00    121.61     0.00        1     0.00     0.00  __partmod_MOD_set_angellines (partmod.f:162)
  0.00    121.61     0.00        1     0.00     0.00  __pegs_dcsstr_mod_MOD_allocate_pegs_dcsstr (egs5mod.f:4960)
  0.00    121.61     0.00        1     0.00     0.00  __pegs_dcsstr_mod_MOD_deallocate_pegs_dcsstr (egs5mod.f:4992)
  0.00    121.61     0.00        1     0.00     0.00  __qmd_cood2_mod_MOD_cooddealloc (qmd_cood2_mod.f:334)
  0.00    121.61     0.00        1     0.00     0.00  __restalmod_MOD_allocate_restal (restalmod.f:21)
  0.00    121.61     0.00        1     0.00     0.00  __restalmod_MOD_deallocate_restal (restalmod.f:409)
  0.00    121.61     0.00        1     0.00     0.00  __sangelmod_MOD_allocate_sangel (sangelmod.f:21)
  0.00    121.61     0.00        1     0.00     0.00  __sangelmod_MOD_deallocate_sangel (sangelmod.f:48)
  0.00    121.61     0.00        1     0.00     0.01  __talmod_MOD_allocate_tal (talmod.f:427)
  0.00    121.61     0.00        1     0.00     0.00  __talmod_MOD_deallocate_tal (talmod.f:472)
  0.00    121.61     0.00        1     0.00     0.00  __talmod_MOD_init_talmod (talmod.f:18)
  0.00    121.61     0.00        1     0.00     0.00  allocates_egs5_ (egs5init.f:836)
  0.00    121.61     0.00        1     0.00     0.00  block_set_ (egs5.f:787)
  0.00    121.61     0.00        1     0.00     0.00  caltot_ (risource.f:6093)
  0.00    121.61     0.00        1     0.00     0.00  copyin_egs5_ (egs5init2.f:29)
  0.00    121.61     0.00        1     0.00     0.00  counters_out_ (egs5.f:38)
  0.00    121.61     0.00        1     0.00     0.00  datamaxsummary_ (ggm08.f:1733)
  0.00    121.61     0.00        1     0.00     0.00  deallocates_egs5_ (egs5init.f:878)
  0.00    121.61     0.00        1     0.00     0.00  echoi_ (read00.f:17079)
  0.00    121.61     0.00        1     0.00     0.00  echsrst_ (read00.f:28121)
  0.00    121.61     0.00        1     0.00     0.00  edgbin_ (egs5.f:1834)
  0.00    121.61     0.00        1     0.00     1.08  egs5init_ (egs5init.f:2)
  0.00    121.61     0.00        1     0.00     0.00  eventanalyz_ (talls08.f:3)
  0.00    121.61     0.00        1     0.00     0.00  gcell_ (read03.f:3)
  0.00    121.61     0.00        1     0.00     0.00  getxst_ (ggm02.f:1923)
  0.00    121.61     0.00        1     0.00     0.00  gsurf_ (read03.f:2025)
  0.00    121.61     0.00        1     0.00     0.00  hatch_ (egs5.f:2233)
  0.00    121.61     0.00        1     0.00     0.00  igamma1set_ (gamma1.f:43)
  0.00    121.61     0.00        1     0.00     0.00  init_anatal_ (anatally.f:3)
  0.00    121.61     0.00        1     0.00     0.00  init_sors_ (sors.f:3911)
  0.00    121.61     0.00        1     0.00     0.00  init_sumtal_ (sumtally.f:3)
  0.00    121.61     0.00        1     0.00     0.00  jxsdir_ (ggm02.f:889)
  0.00    121.61     0.00        1     0.00     0.00  masatm_ (ggm02.f:1483)
  0.00    121.61     0.00        1     0.00     0.00  mater_ (read02.f:21502)
  0.00    121.61     0.00        1     0.00     0.00  mk_2derrfn_ (resutl.f:356)
  0.00    121.61     0.00        1     0.00     0.00  parabcsti_ (mpi-non.f:72)
  0.00    121.61     0.00        1     0.00     0.00  parafin_ (mpi-non.f:31)
  0.00    121.61     0.00        1     0.00     0.00  paraint_ (mpi-non.f:8)
  0.00    121.61     0.00        1     0.00     0.00  param_ (read02.f:22689)
  0.00    121.61     0.00        1     0.00     0.00  pdepstreg_ (talls06.f:11060)
  0.00    121.61     0.00        1     0.00     1.08  pegs5_ (egs5.f:11015)
  0.00    121.61     0.00        1     0.00     0.00  pmdcon_ (egs5.f:12988)
  0.00    121.61     0.00        1     0.00     0.00  prelastino_ (egs5.f:13981)
  0.00    121.61     0.00        1     0.00     0.07  pstarreg_ (talls04.f:9018)
  0.00    121.61     0.00        1     0.00     0.00  rangei_ (range.f:1157)
  0.00    121.61     0.00        1     0.00     0.00  read00_ (read00.f:3)
  0.00    121.61     0.00        1     0.00     0.00  ripmake_ (read02.f:19883)
  0.00    121.61     0.00        1     0.00     0.00  rk1_ (egs5.f:5029)
  0.00    121.61     0.00        1     0.00     0.00  rluxgo_ (egs5.f:5961)
  0.00    121.61     0.00        1     0.00     0.00  rluxinit_ (egs5.f:5897)
